"Emp ID","Name Prefix","First Name","Middle Initial","Last Name","Gender","E Mail","Father's Name","Mother's Name","Mother's Maiden Name","Date of Birth","Time of Birth","Age in Yrs.","Weight in Kgs.","Date of Joining","Quarter of Joining","Half of Joining","Year of Joining","Month of Joining","Month Name of Joining","Short Month","Day of Joining","DOW of Joining","Short DOW","Age in Company (Years)","Salary","Last % Hike","SSN","Phone No.","Place Name","County","City","State","Zip","Region","User Name","Password"
"865228","Ms.","Suanne","C","Howells","F","suanne.howells@apple.com","Jonathon Howells","Blake Howells","Fast","11/30/1987","06:16:31 PM","29.68","45","3/10/2009","Q1","H1","2009","3","March","Mar","10","Tuesday","Tue","8.39","197306","11%","374-37-6946","208-943-9419","Atlanta","Elmore","Atlanta","ID","83601","West","schowells","F0Jr^R?c!HxKz7"
"605174","Mr.","Noah","J","Lemons","M","noah.lemons@yahoo.com","Prince Lemons","Abby Lemons","Lathan","10/10/1964","11:01:56 PM","52.83","90","5/24/1997","Q2","H1","1997","5","May","May","24","Saturday","Sat","20.19","68016","18%","403-73-8964","212-408-7815","Stafford","Genesee","Stafford","NY","14143","Northeast","njlemons","E19#$18ff-E@"
"416510","Mr.","Robin","E","Gruber","M","robin.gruber@hotmail.co.uk","Issac Gruber","Karan Gruber","Stockwell","5/5/1964","12:39:25 AM","53.27","86","11/23/1992","Q4","H2","1992","11","November","Nov","23","Monday","Mon","24.69","67191","20%","586-67-4017","206-391-0651","Pe Ell","Lewis","Pe Ell","WA","98572","West","regruber","dXqPo1i;|6;oYJp"
"880818","Hon.","Hugo","N","Almaraz","M","hugo.almaraz@aol.com","Marvin Almaraz","Susanna Almaraz","Krohn","1/23/1961","09:08:46 AM","56.55","60","7/22/2013","Q3","H2","2013","7","July","Jul","22","Monday","Mon","4.02","182574","23%","757-12-5182","406-481-1622","Bozeman","Gallatin","Bozeman","MT","59717","West","hnalmaraz","B.@RbnXall"
"281752","Mr.","Deandre","J","Augustin","M","deandre.augustin@gmail.com","Sydney Augustin","Noemi Augustin","Wheatley","5/30/1966","05:13:20 PM","51.2","52","11/11/1998","Q4","H2","1998","11","November","Nov","11","Wednesday","Wed","18.72","183619","12%","214-91-0300","210-342-6477","Caddo Mills","Hunt","Caddo Mills","TX","75135","South","djaugustin","6F0F<$*m@bYbTd"
"796162","Mrs.","Gaynell","C","Resendez","F","gaynell.resendez@yahoo.co.uk","Marcus Resendez","Sulema Resendez","Eichelberger","1/26/1987","12:20:49 AM","30.52","43","9/3/2015","Q3","H2","2015","9","September","Sep","3","Thursday","Thu","1.9","117101","25%","558-99-7416","201-540-5427","Montague","Sussex","Montague","NJ","7827","Northeast","gcresendez","jRq1?gsY"
"652332","Mrs.","Shenika","T","Cash","F","shenika.cash@sbcglobal.net","Lincoln Cash","Fallon Cash","Figueroa","4/16/1987","09:06:06 AM","30.3","49","2/4/2013","Q1","H1","2013","2","February","Feb","4","Monday","Mon","4.48","86426","3%","496-29-7829","239-507-9104","Orlando","Orange","Orlando","FL","32817","South","stcash","qUQ>]VvEjZl}1g"
"735042","Ms.","Terry","N","Jessie","F","terry.jessie@aol.com","Quincy Jessie","Wai Jessie","Sachs","4/13/1976","06:22:32 PM","41.32","56","2/3/1999","Q1","H1","1999","2","February","Feb","3","Wednesday","Wed","18.49","127789","10%","380-37-0776","239-553-8071","Fort Lauderdale","Broward","Fort Lauderdale","FL","33303","South","tnjessie","oNmt\Vz6oNumdsi"
"112074","Mr.","Emmitt","Z","Dugas","M","emmitt.dugas@gmail.com","Rocky Dugas","Juliann Dugas","Muldoon","1/29/1966","08:50:46 PM","51.53","59","9/12/2006","Q3","H2","2006","9","September","Sep","12","Tuesday","Tue","10.88","166231","25%","039-74-0003","212-365-6140","New York City","New York","New York City","NY","10120","Northeast","ezdugas","i5#>a@M5;R>"
"973926","Ms.","Mirta","X","Whatley","F","mirta.whatley@aol.com","Willy Whatley","Consuelo Whatley","Wardell","4/10/1975","03:37:26 PM","42.33","46","10/18/2013","Q4","H2","2013","10","October","Oct","18","Friday","Fri","3.78","194821","22%","369-39-3409","316-593-0464","Kirwin","Phillips","Kirwin","KS","67644","Midwest","mxwhatley","dj9Bq7A<l>wj"
"267004","Mrs.","Renata","H","Aube","F","renata.aube@apple.com","Deandre Aube","Almeda Aube","Herzog","10/9/1993","09:27:46 PM","23.82","52","3/15/2015","Q1","H1","2015","3","March","Mar","15","Sunday","Sun","2.37","92018","7%","716-18-1162","210-519-4801","Ballinger","Runnels","Ballinger","TX","76821","South","rhaube","qliInBqLFcy9e0/"
"667884","Mr.","Gino","S","Wolters","M","gino.wolters@aol.com","Andreas Wolters","Shira Wolters","Ontiveros","3/29/1975","01:07:10 PM","42.36","85","10/4/2010","Q4","H2","2010","10","October","Oct","4","Monday","Mon","6.82","120837","23%","649-56-0527","307-788-8534","Granite Canon","Laramie","Granite Canon","WY","82059","West","gswolters","eNv97^BY"
"485750","Mr.","Eldridge","O","Blackburn","M","eldridge.blackburn@aol.com","Numbers Blackburn","Annamarie Blackburn","Stokes","6/14/1983","10:44:08 PM","34.15","51","9/13/2009","Q3","H2","2009","9","September","Sep","13","Sunday","Sun","7.88","198083","24%","212-91-7458","212-310-5447","Greenville","Greene","Greenville","NY","12083","Northeast","eoblackburn","vC4<nex^M"
"190082","Mrs.","Deloras","Q","Montague","F","deloras.montague@microsoft.com","Rufus Montague","Enda Montague","Crigger","5/19/1960","09:49:49 AM","57.23","41","12/12/2002","Q4","H2","2002","12","December","Dec","12","Thursday","Thu","14.64","164774","22%","175-86-6833","236-576-7546","Roanoke","Roanoke (city)","Roanoke","VA","24022","South","dqmontague","FMkg.mA_TI>?:&e"
"881070","Ms.","Alysia","J","Wan","F","alysia.wan@hotmail.com","Kendrick Wan","Georgia Wan","Fehr","10/24/1990","03:58:02 PM","26.78","43","5/31/2013","Q2","H1","2013","5","May","May","31","Friday","Fri","4.16","139416","20%","526-99-9074","229-401-5608","Maysville","Banks","Maysville","GA","30558","South","ajwan","HYdEf~*TYP:"
"751944","Mrs.","Gianna","K","Sato","F","gianna.sato@verizon.net","Bob Sato","Lakendra Sato","Kelso","8/1/1964","11:46:58 AM","53.02","60","7/22/1988","Q3","H2","1988","7","July","Jul","22","Friday","Fri","29.04","80635","29%","419-67-6880","236-561-4942","Bacova","Bath","Bacova","VA","24412","South","gksato","T|gyB4|{tnd"
"902514","Mr.","Royal","Q","Walczak","M","royal.walczak@hotmail.com","Shawn Walczak","Brandi Walczak","Dillow","9/19/1990","07:22:12 PM","26.87","53","10/16/2013","Q4","H2","2013","10","October","Oct","16","Wednesday","Wed","3.78","140590","28%","040-15-0544","217-937-8118","Cave In Rock","Hardin","Cave In Rock","IL","62919","Midwest","rqwalczak","x?s\{Q\TdEY"
"958282","Mr.","Tyson","R","Gentile","M","tyson.gentile@yahoo.com","Roland Gentile","Germaine Gentile","Tessier","11/19/1989","09:10:17 PM","27.71","61","3/14/2014","Q1","H1","2014","3","March","Mar","14","Friday","Fri","3.38","180287","9%","471-57-4495","231-544-4717","Hartland","Livingston","Hartland","MI","48353","Midwest","trgentile","x1@{\z93h{"
"158418","Hon.","Milford","T","Garmon","M","milford.garmon@gmail.com","Cornelius Garmon","Sherron Garmon","Sowers","8/14/1966","03:58:03 PM","50.99","71","2/9/2011","Q1","H1","2011","2","February","Feb","9","Wednesday","Wed","6.47","117453","17%","613-87-7341","201-425-0568","Union City","Hudson","Union City","NJ","7087","Northeast","mtgarmon","BkK#2p9&mg}"
"422350","Mr.","Donnie","Z","Jesse","M","donnie.jesse@ntlworld.com","Francis Jesse","India Jesse","Ott","5/14/1978","06:28:50 PM","39.23","84","1/17/2013","Q1","H1","2013","1","January","Jan","17","Thursday","Thu","4.53","121709","26%","119-98-2358","701-480-2492","Lisbon","Ransom","Lisbon","ND","58054","Midwest","dzjesse","RqJ.vG*F0Z"
"876864","Dr.","Dominic","P","Kowalski","M","dominic.kowalski@charter.net","Warren Kowalski","Shelly Kowalski","Bowling","3/13/1991","02:02:38 PM","26.39","58","3/15/2013","Q1","H1","2013","3","March","Mar","15","Friday","Fri","4.37","171813","8%","057-02-2421","262-657-2746","River Falls","Pierce","River Falls","WI","54022","Midwest","dpkowalski","TDnW#uib$y-c"
"320180","Mr.","Len","Q","Vowell","M","len.vowell@charter.net","Tuan Vowell","Evelynn Vowell","Lander","8/16/1993","10:56:39 AM","23.96","53","5/12/2015","Q2","H1","2015","5","May","May","12","Tuesday","Tue","2.21","48201","3%","356-08-8478","205-802-4881","Birmingham","Jefferson","Birmingham","AL","35288","South","lqvowell","7_losj\9&kn29"
"140070","Hon.","Berry","R","Patch","M","berry.patch@gmail.com","Isiah Patch","Roseanna Patch","Baez","8/13/1970","06:53:58 PM","46.99","72","2/26/2000","Q1","H1","2000","2","February","Feb","26","Saturday","Sat","17.43","45332","20%","617-87-4027","217-298-3013","Red Bud","Randolph","Red Bud","IL","62278","Midwest","brpatch","hg>M~:Zo>/#ZEs"
"439904","Ms.","Danuta","H","Shaver","F","danuta.shaver@exxonmobil.com","Guillermo Shaver","Meryl Shaver","Harrold","6/2/1985","10:27:56 PM","32.18","45","6/30/2013","Q2","H1","2013","6","June","Jun","30","Sunday","Sun","4.08","101324","0%","193-86-9958","304-986-9240","Spelter","Harrison","Spelter","WV","26438","South","dhshaver","a-J@Yzkt<G[xp"
"661726","Mr.","Hong","F","Oliver","M","hong.oliver@yahoo.com","Willian Oliver","Assunta Oliver","Worden","1/1/1960","01:37:32 AM","57.61","69","5/14/1999","Q2","H1","1999","5","May","May","14","Friday","Fri","18.22","198801","22%","273-17-0808","215-985-0579","Limekiln","Berks","Limekiln","PA","19535","Northeast","hfoliver","V2!-4Ob$kxp?"
"817862","Hon.","Eilene","R","Nickel","F","eilene.nickel@exxonmobil.com","Quincy Nickel","Cristal Nickel","Grigsby","1/14/1982","06:16:28 PM","35.56","59","6/17/2004","Q2","H1","2004","6","June","Jun","17","Thursday","Thu","13.12","190646","26%","722-18-6931","480-461-4935","Sun Valley","Navajo","Sun Valley","AZ","86029","West","ernickel","emb>lsGG>z];"
"308384","Mrs.","Dianne","N","Ashley","F","dianne.ashley@charter.net","Archie Ashley","Vida Ashley","Kiely","5/23/1980","06:04:43 PM","37.21","49","2/21/2003","Q1","H1","2003","2","February","Feb","21","Friday","Fri","14.44","197719","28%","236-55-9555","308-737-1702","Mclean","Pierce","Mclean","NE","68747","Midwest","dnashley","K?_xBx>[[\izel"
"793362","Hon.","Isaias","Y","Boddie","M","isaias.boddie@ibm.com","Chad Boddie","Kenneth Boddie","Burchette","3/25/1978","09:37:27 PM","39.37","82","12/15/2007","Q4","H2","2007","12","December","Dec","15","Saturday","Sat","9.62","178677","0%","341-11-5788","339-280-7035","Weymouth","Norfolk","Weymouth","MA","2189","Northeast","iyboddie","M<_qZ-<vDdO"
"635466","Mr.","Seymour","T","Jose","M","seymour.jose@hotmail.com","Bill Jose","Khadijah Jose","Soliz","2/24/1975","04:03:13 PM","42.45","66","8/27/2012","Q3","H2","2012","8","August","Aug","27","Monday","Mon","4.92","59269","20%","384-37-0367","304-270-2023","Charmco","Greenbrier","Charmco","WV","25958","South","stjose","nv44.GYjb}"
"464122","Hon.","Cornell","M","Claycomb","M","cornell.claycomb@yahoo.com","Graig Claycomb","Violette Claycomb","Messina","3/26/1979","12:38:39 AM","38.37","72","5/6/2008","Q2","H1","2008","5","May","May","6","Tuesday","Tue","9.23","149248","25%","485-41-5736","252-221-6601","Jarvisburg","Currituck","Jarvisburg","NC","27947","South","cmclaycomb","JNW{#:oucgB"
"543054","Ms.","Pauline","L","Orozco","F","pauline.orozco@hotmail.com","Lindsey Orozco","Rosemary Orozco","Hambrick","10/17/1972","06:23:14 AM","44.81","52","6/14/2013","Q2","H1","2013","6","June","Jun","14","Friday","Fri","4.12","103133","0%","509-33-5372","203-977-5955","Baltic","New London","Baltic","CT","6330","Northeast","plorozco","2%[z^:Ntt8W"
"624564","Hon.","Cleveland","C","Ames","M","cleveland.ames@yahoo.com","Brandon Ames","Alishia Ames","Urbina","4/14/1971","01:47:25 PM","46.32","64","7/18/2016","Q3","H2","2016","7","July","Jul","18","Monday","Mon","1.03","128772","18%","334-11-2265","314-263-3800","Sedgewickville","Bollinger","Sedgewickville","MO","63781","Midwest","ccames","iF1\<fVCP"
"682496","Drs.","Hortencia","F","Ferreira","F","hortencia.ferreira@yahoo.com","Kendrick Ferreira","Alethea Ferreira","Askins","3/15/1989","08:38:01 AM","28.39","47","12/21/2012","Q4","H2","2012","12","December","Dec","21","Friday","Fri","4.6","88897","27%","187-86-4077","803-943-3547","Seneca","Oconee","Seneca","SC","29679","South","hfferreira","q4aEyc>yZ}O|~"
"479148","Mr.","Cameron","Y","Blakeslee","M","cameron.blakeslee@hotmail.com","Matthew Blakeslee","Keith Blakeslee","Kee","8/14/1989","06:26:50 PM","27.97","52","2/26/2016","Q1","H1","2016","2","February","Feb","26","Friday","Fri","1.42","145673","5%","236-55-3750","207-276-1307","West Paris","Oxford","West Paris","ME","4289","Northeast","cyblakeslee","q^}:A3Ey*g%lo"
"333100","Hon.","Dario","U","Clyde","M","dario.clyde@ibm.com","Gregg Clyde","Rochel Clyde","Delacruz","3/1/1973","05:31:42 AM","44.44","74","5/31/2010","Q2","H1","2010","5","May","May","31","Monday","Mon","7.16","54179","5%","051-02-8068","802-525-4696","Johnson","Lamoille","Johnson","VT","5656","Northeast","duclyde","wjr1sefj!]"
"915720","Mr.","Taylor","Z","Bazemore","M","taylor.bazemore@gmail.com","Myron Bazemore","Adell Bazemore","Davison","8/2/1974","11:14:56 AM","43.02","62","12/21/2006","Q4","H2","2006","12","December","Dec","21","Thursday","Thu","10.61","144666","9%","338-11-6690","307-808-4869","Edgerton","Natrona","Edgerton","WY","82635","West","tzbazemore","SuP:mawM$xWU$5T"
"800812","Mr.","Stephen","S","Keefe","M","stephen.keefe@charter.net","Robt Keefe","Kathey Keefe","Ng","1/21/1985","12:53:20 AM","32.54","88","4/6/2011","Q2","H1","2011","4","April","Apr","6","Wednesday","Wed","6.32","87674","21%","070-02-1334","803-322-4607","Columbia","Richland","Columbia","SC","29208","South","sskeefe","7_h:Km!s%}_Z+<$"
"259308","Mrs.","Joshua","D","Hassell","F","joshua.hassell@gmail.com","Titus Hassell","Kizzie Hassell","Diep","8/22/1972","12:23:50 PM","44.96","48","8/2/2009","Q3","H2","2009","8","August","Aug","2","Sunday","Sun","7.99","42429","4%","496-29-4521","210-502-1150","Newton","Newton","Newton","TX","75966","South","jdhassell","T8[7/<Pk/k"
"717012","Hon.","Rhoda","Z","Mccrory","F","rhoda.mccrory@gmail.com","Evan Mccrory","Joseph Mccrory","Olander","6/8/1961","01:55:14 AM","56.18","45","11/30/2005","Q4","H2","2005","11","November","Nov","30","Wednesday","Wed","11.67","74299","15%","123-98-0186","210-250-8927","Whitesboro","Grayson","Whitesboro","TX","76273","South","rzmccrory","E~Vq#Mwl/^?h6u"
"167416","Mr.","Demarcus","H","Earl","M","demarcus.earl@yahoo.com","Antione Earl","Alvera Earl","Luttrell","12/15/1975","12:19:14 AM","41.65","63","8/14/2016","Q3","H2","2016","8","August","Aug","14","Sunday","Sun","0.95","124317","4%","251-99-4311","216-446-5550","Mc Cutchenville","Wyandot","Mc Cutchenville","OH","44844","Midwest","dhearl","3B%!2K#oJ|4~j"
"228948","Drs.","Brooke","O","Higginbotham","F","brooke.higginbotham@gmail.com","Dorsey Higginbotham","Mitzie Higginbotham","Mullen","6/30/1972","10:22:33 PM","45.11","56","2/10/2011","Q1","H1","2011","2","February","Feb","10","Thursday","Thu","6.47","73850","30%","394-33-0190","270-289-0348","Livermore","McLean","Livermore","KY","42352","South","bohigginbotham","SuDuK.h8"
"366522","Ms.","Silvia","G","Mallette","F","silvia.mallette@gmail.com","Austin Mallette","Kayleen Mallette","Tyrrell","2/3/1962","10:10:34 AM","55.52","60","7/22/2012","Q3","H2","2012","7","July","Jul","22","Sunday","Sun","5.02","70556","9%","166-86-7339","215-536-0996","Marietta","Lancaster","Marietta","PA","17547","Northeast","sgmallette","M2SZ<!Qp@"
"133652","Ms.","Lucrecia","P","Gough","F","lucrecia.gough@aol.com","Terry Gough","Malorie Gough","Bivens","6/7/1973","02:30:45 AM","44.17","43","5/26/1997","Q2","H1","1997","5","May","May","26","Monday","Mon","20.19","182810","7%","717-18-6971","210-449-3355","Murchison","Henderson","Murchison","TX","75778","South","lpgough","o;zhVfOz+ihPNT"
"989742","Mr.","Kieth","H","Small","M","kieth.small@walmart.com","Cameron Small","Holley Small","Tolliver","5/6/1965","06:30:15 AM","52.26","57","6/11/2009","Q2","H1","2009","6","June","Jun","11","Thursday","Thu","8.13","71925","1%","087-02-7756","209-417-2372","San Rafael","San Rafael","San Rafael","CA","94911","West","khsmall","MBW!<wHXR"
"820470","Ms.","Joycelyn","D","Colvin","F","joycelyn.colvin@aol.com","Alphonso Colvin","Ocie Colvin","Milligan","2/15/1966","06:34:51 PM","51.48","53","4/9/2007","Q2","H1","2007","4","April","Apr","9","Monday","Mon","10.31","128869","19%","514-31-9673","219-792-4064","New Haven","Allen","New Haven","IN","46774","Midwest","jdcolvin","j?U!4Cj7-I4l4"
"562822","Ms.","Cathey","V","Driggers","F","cathey.driggers@gmail.com","Ira Driggers","Vallie Driggers","Hollingshead","9/20/1962","03:35:18 PM","54.89","53","2/14/1984","Q1","H1","1984","2","February","Feb","14","Tuesday","Tue","33.47","50255","0%","335-11-6043","209-703-9100","Bakersfield","Kern","Bakersfield","CA","93301","West","cvdriggers","X~aN:\Owq"
"423892","Drs.","Moon","K","Macneil","F","moon.macneil@gmail.com","Barney Macneil","Christa Macneil","Tolentino","4/28/1979","02:34:45 PM","38.28","56","1/27/2008","Q1","H1","2008","1","January","Jan","27","Sunday","Sun","9.51","81830","16%","657-36-7763","210-589-4152","Lubbock","Lubbock","Lubbock","TX","79423","South","mkmacneil","juBWf*r3;1EKjv"
"160598","Ms.","Rosalba","J","Samons","F","rosalba.samons@yahoo.com","Lawrence Samons","Alishia Samons","Troxler","8/23/1966","09:03:43 PM","50.96","59","5/14/2008","Q2","H1","2008","5","May","May","14","Wednesday","Wed","9.21","194819","7%","630-31-3024","209-482-9905","Lee Vining","Mono","Lee Vining","CA","93541","West","rjsamons","Y6ZW~.8;V6X"
"537488","Mr.","Vance","U","Levasseur","M","vance.levasseur@yahoo.com","Garry Levasseur","Melony Levasseur","Kranz","8/19/1991","07:24:31 PM","25.96","66","6/8/2015","Q2","H1","2015","6","June","Jun","8","Monday","Mon","2.14","74943","28%","503-45-4856","210-425-9592","El Paso","El Paso","El Paso","TX","79990","South","vulevasseur","Nt@%<c1?H"
"453414","Drs.","Garnett","Q","Meraz","F","garnett.meraz@hotmail.co.uk","Freddy Meraz","Shella Meraz","Locke","12/19/1981","05:42:31 PM","35.63","53","11/14/2015","Q4","H2","2015","11","November","Nov","14","Saturday","Sat","1.7","107828","14%","253-99-1957","218-863-3943","Angora","St. Louis","Angora","MN","55703","Midwest","gqmeraz","Z{b]m<VY"
"349700","Mr.","Stanley","N","Sibley","M","stanley.sibley@gmail.com","Oswaldo Sibley","Shanon Sibley","Her","7/19/1987","06:30:37 AM","30.05","69","6/7/2011","Q2","H1","2011","6","June","Jun","7","Tuesday","Tue","6.15","66806","1%","025-92-0818","303-687-3751","Howard","Fremont","Howard","CO","81233","West","snsibley","7y_{[m{bs|g"
"325500","Hon.","Dodie","N","Lunsford","F","dodie.lunsford@gmail.com","Darell Lunsford","Willa Lunsford","Smoot","5/3/1976","12:36:35 AM","41.26","47","1/30/2002","Q1","H1","2002","1","January","Jan","30","Wednesday","Wed","15.5","119510","29%","467-99-6441","212-518-1515","Nesconset","Suffolk","Nesconset","NY","11767","Northeast","dnlunsford","a-Ym0+D2k#"
"927964","Mr.","Elbert","U","Galicia","M","elbert.galicia@earthlink.net","Edmund Galicia","Colette Galicia","Hazelwood","1/9/1962","12:56:28 AM","55.59","65","8/13/2007","Q3","H2","2007","8","August","Aug","13","Monday","Mon","9.96","100317","5%","141-23-6581","217-883-9054","Monticello","Piatt","Monticello","IL","61856","Midwest","eugalicia","qAlP:&L*8tnV<~S"
"410642","Prof.","Dwain","O","Everson","M","dwain.everson@cox.net","Lino Everson","Margie Everson","Colston","10/13/1992","03:22:09 AM","24.81","88","11/23/2015","Q4","H2","2015","11","November","Nov","23","Monday","Mon","1.68","76564","12%","558-99-7133","209-349-0703","Sacramento","Sacramento","Sacramento","CA","95814","West","doeverson","MLv!P[oXyW_{E5"
"619696","Mr.","Allen","F","Mcdade","M","allen.mcdade@yahoo.com","Aron Mcdade","Adaline Mcdade","Cowans","11/10/1990","07:18:59 PM","26.73","55","3/13/2016","Q1","H1","2016","3","March","Mar","13","Sunday","Sun","1.38","100386","24%","678-22-7372","303-614-7904","Golden","Jefferson","Golden","CO","80403","West","afmcdade","IxwJx5$qM@2.wN"
"363930","Hon.","Benito","B","Stump","M","benito.stump@yahoo.com","Charles Stump","Vi Stump","Mallett","12/30/1989","03:12:51 AM","27.59","54","2/11/2017","Q1","H1","2017","2","February","Feb","11","Saturday","Sat","0.46","151487","21%","602-87-3183","314-781-4139","Amazonia","Andrew","Amazonia","MO","64421","Midwest","bbstump","z{lvZrI/uvV^"
"799560","Ms.","Ashlie","G","Trottier","F","ashlie.trottier@yahoo.co.in","Ambrose Trottier","Wendolyn Trottier","Robin","2/27/1968","02:43:56 AM","49.45","40","2/4/2005","Q1","H1","2005","2","February","Feb","4","Friday","Fri","12.48","118220","29%","143-23-1670","201-525-8451","Titusville","Mercer","Titusville","NJ","8560","Northeast","agtrottier","NL4JB#/i6SwN"
"127882","Mr.","Zachary","X","Wilmot","M","zachary.wilmot@btinternet.com","Claude Wilmot","Lauralee Wilmot","Wasson","10/4/1972","07:07:54 AM","44.84","86","1/3/2001","Q1","H1","2001","1","January","Jan","3","Wednesday","Wed","16.58","176713","7%","618-87-6213","405-499-4676","Oklahoma City","Oklahoma","Oklahoma City","OK","73105","South","zxwilmot","zOzWKdcw]y&"
"444110","Hon.","Jimmy","D","Condon","M","jimmy.condon@btinternet.com","Darron Condon","Maggie Condon","Hershey","11/1/1991","02:53:26 PM","25.76","74","6/18/2016","Q2","H1","2016","6","June","Jun","18","Saturday","Sat","1.11","128185","17%","069-02-3355","231-809-3751","Omer","Arenac","Omer","MI","48749","Midwest","jdcondon","OPK%\81/E;"
"920146","Ms.","Victor","S","Torrence","F","victor.torrence@comcast.net","Ollie Torrence","Cuc Torrence","Herron","1/20/1965","02:06:26 AM","52.55","40","5/16/2012","Q2","H1","2012","5","May","May","16","Wednesday","Wed","5.2","103392","3%","154-23-6565","208-622-4649","Mullan","Shoshone","Mullan","ID","83846","West","vstorrence","a/^}yED\$k>"
"914870","Mrs.","Shanice","R","Westfall","F","shanice.westfall@yahoo.com","Ronny Westfall","Frank Westfall","Aparicio","1/22/1992","03:32:50 AM","25.53","52","11/4/2013","Q4","H2","2013","11","November","Nov","4","Monday","Mon","3.73","129572","30%","641-29-2982","219-920-1652","Fort Wayne","Allen","Fort Wayne","IN","46808","Midwest","srwestfall","CKXrR6+dRF"
"175762","Hon.","Roxanna","U","Bing","F","roxanna.bing@rediffmail.com","Gino Bing","Patria Bing","Emanuel","5/29/1962","01:04:20 PM","55.2","54","3/24/2000","Q1","H1","2000","3","March","Mar","24","Friday","Fri","17.36","120692","30%","698-16-0942","605-793-1604","Volga","Brookings","Volga","SD","57071","Midwest","rubing","oxy@[B6C"
"621878","Ms.","Chanel","F","Wynn","F","chanel.wynn@btinternet.com","Wendell Wynn","Cristina Wynn","Delossantos","11/18/1992","08:18:11 PM","24.71","55","9/25/2015","Q3","H2","2015","9","September","Sep","25","Friday","Fri","1.84","194031","6%","215-91-9178","505-215-5569","Hobbs","Lea","Hobbs","NM","88244","West","cfwynn","bv;hOQ04WjF"
"540424","Drs.","Jenelle","A","Pickard","F","jenelle.pickard@btinternet.com","King Pickard","Ronni Pickard","Carrell","11/29/1977","09:31:01 AM","39.69","44","10/30/2014","Q4","H2","2014","10","October","Oct","30","Thursday","Thu","2.75","141351","18%","062-02-8009","219-574-9231","Dayton","Tippecanoe","Dayton","IN","47941","Midwest","japickard","J^/lqo}4_FSenY"
"289538","Mrs.","Alanna","P","Rabe","F","alanna.rabe@gmail.com","Wilfred Rabe","Loris Rabe","Graham","1/3/1987","01:04:20 PM","30.59","58","1/31/2017","Q1","H1","2017","1","January","Jan","31","Tuesday","Tue","0.49","124463","20%","371-37-4166","225-782-1577","Baton Rouge","East Baton Rouge","Baton Rouge","LA","70833","South","aprabe","Ydi[v@}fsG{jCX"
"272100","Mr.","Cletus","Y","Ice","M","cletus.ice@aol.com","Bryan Ice","Filomena Ice","Houston","4/16/1985","06:57:17 PM","32.3","54","10/17/2012","Q4","H2","2012","10","October","Oct","17","Wednesday","Wed","4.78","114440","7%","534-71-9226","406-286-7826","Conrad","Pondera","Conrad","MT","59425","West","cyice","6SiLEC-X"
"626296","Hon.","Chang","K","Hopkins","M","chang.hopkins@gmail.com","Jonathon Hopkins","Delila Hopkins","Hartford","4/28/1981","06:54:22 AM","36.27","69","2/3/2006","Q1","H1","2006","2","February","Feb","3","Friday","Fri","11.49","186887","0%","725-18-7093","201-913-8741","Long Branch","Monmouth","Long Branch","NJ","7740","Northeast","ckhopkins","fsOZNz}_\0@VB"
"362016","Ms.","Ginger","V","Binion","F","ginger.binion@yahoo.com","Raul Binion","Danita Binion","Freund","10/30/1972","08:16:45 AM","44.77","47","10/25/2005","Q4","H2","2005","10","October","Oct","25","Tuesday","Tue","11.76","97538","11%","079-02-5363","423-251-2147","Johnson City","Washington","Johnson City","TN","37615","South","gvbinion","7F#G-.p:Gp"
"379264","Mr.","Lee","G","Mcclary","M","lee.mcclary@aol.com","George Mcclary","Barbra Mcclary","Light","9/15/1987","08:44:33 PM","29.89","53","1/10/2016","Q1","H1","2016","1","January","Jan","10","Sunday","Sun","1.55","123641","15%","480-41-5417","304-970-3870","Switzer","Logan","Switzer","WV","25647","South","lgmcclary","f-_$hvlZDKlBs"
"248474","Dr.","Gerry","N","Gaynor","M","gerry.gaynor@aol.com","Raphael Gaynor","Rosario Gaynor","Boger","2/19/1959","04:09:54 PM","58.48","55","6/30/1997","Q2","H1","1997","6","June","Jun","30","Monday","Mon","20.09","61104","6%","320-11-8272","405-673-1232","Claremore","Rogers","Claremore","OK","74019","South","gngaynor","5/P;^O}B1l>9gd"
"822430","Mr.","Colby","E","Canty","M","colby.canty@yahoo.com","Jarred Canty","Maricruz Canty","Polite","6/17/1974","07:54:42 PM","43.14","51","3/15/2006","Q1","H1","2006","3","March","Mar","15","Wednesday","Wed","11.38","191400","22%","585-99-0351","239-789-1140","Tampa","Hillsborough","Tampa","FL","33611","South","cecanty","ncbmr43m|IW"
"550350","Ms.","Karly","F","Bunker","F","karly.bunker@gmail.com","Sammie Bunker","Joshua Bunker","Gingrich","6/11/1994","02:54:19 AM","23.15","48","7/4/2017","Q3","H2","2017","7","July","Jul","4","Tuesday","Tue","0.07","190931","9%","592-99-3548","252-553-1871","Wilmington","Brunswick","Wilmington","NC","28404","South","kfbunker","y5*E>c{kZ$b"
"292624","Hon.","Fermina","P","Copley","F","fermina.copley@apple.com","Lowell Copley","Socorro Copley","Mathieu","10/29/1977","12:43:45 AM","39.77","41","5/9/1999","Q2","H1","1999","5","May","May","9","Sunday","Sun","18.23","143954","2%","012-94-3626","215-491-6975","Morgantown","Berks","Morgantown","PA","19543","Northeast","fpcopley","JAapc@Axcy"
