"Emp ID","Name Prefix","First Name","Middle Initial","Last Name","Gender","E Mail","Father's Name","Mother's Name","Mother's Maiden Name","Date of Birth","Time of Birth","Age in Yrs.","Weight in Kgs.","Date of Joining","Quarter of Joining","Half of Joining","Year of Joining","Month of Joining","Month Name of Joining","Short Month","Day of Joining","DOW of Joining","Short DOW","Age in Company (Years)","Salary","Last % Hike","SSN","Phone No.","Place Name","County","City","State","Zip","Region","User Name","Password"
"396003","Ms.","Jann","Q","Godin","F","jann.godin@sbcglobal.net","Odell Godin","Samira Godin","Negrete","3/23/1963","07:03:23 PM","54.39","47","8/9/2012","Q3","H2","2012","8","August","Aug","9","Thursday","Thu","4.97","79047","10%","494-29-3053","307-780-7975","Cheyenne","Laramie","Cheyenne","WY","82008","West","jqgodin","S8_4PCP~z0$gc!7"
"865753","Mrs.","Lavonna","X","Flannery","F","lavonna.flannery@gmail.com","Dino Flannery","Gertrud Flannery","Broome","8/23/1985","10:55:38 AM","31.95","53","10/13/2009","Q4","H2","2009","10","October","Oct","13","Tuesday","Tue","7.79","112332","13%","291-15-4921","215-455-5747","Du Bois","Clearfield","Du Bois","PA","15801","Northeast","lxflannery","hhvdVGany"
"891021","Ms.","Melvin","C","Galvez","F","melvin.galvez@aol.com","Barney Galvez","Willene Galvez","Click","9/25/1981","01:37:29 AM","35.86","48","12/14/2006","Q4","H2","2006","12","December","Dec","14","Thursday","Thu","10.63","86607","8%","428-99-9414","319-804-2284","Dubuque","Dubuque","Dubuque","IA","52001","Midwest","mcgalvez","YkSyA7+/]X@f2t"
"293227","Ms.","Ryan","S","Heisler","F","ryan.heisler@btinternet.com","Barry Heisler","Karey Heisler","Kersey","10/21/1968","12:16:28 AM","48.8","48","8/20/2016","Q3","H2","2016","8","August","Aug","20","Saturday","Sat","0.94","46611","0%","286-15-4030","210-606-3221","Athens","Henderson","Athens","TX","75751","South","rsheisler","wO?X[FoTd"
"559211","Mr.","Jody","K","Letourneau","M","jody.letourneau@gmail.com","Dirk Letourneau","Toshiko Letourneau","Holstein","3/9/1989","05:35:20 PM","28.41","76","4/6/2016","Q2","H1","2016","4","April","Apr","6","Wednesday","Wed","1.31","161667","2%","173-86-5173","252-920-7469","Chadbourn","Columbus","Chadbourn","NC","28431","South","jkletourneau","kqMsciS;>"
"287897","Mr.","Hong","C","Glassman","M","hong.glassman@gmail.com","Jack Glassman","Karmen Glassman","Mcclintock","7/23/1980","04:15:11 AM","37.04","57","8/12/2010","Q3","H2","2010","8","August","Aug","12","Thursday","Thu","6.96","61296","11%","117-98-6877","479-665-9530","Pineville","Izard","Pineville","AR","72566","South","hcglassman","Z{LvRfk6{X|wj:X"
"133035","Mr.","Eliseo","M","Scanlon","M","eliseo.scanlon@yahoo.com","Sheldon Scanlon","Mazie Scanlon","Waites","10/25/1986","12:18:00 AM","30.78","86","3/21/2008","Q1","H1","2008","3","March","Mar","21","Friday","Fri","9.36","58021","23%","331-11-9985","314-522-6414","Wright City","Warren","Wright City","MO","63390","Midwest","emscanlon","zabR%Gfvi?0H"
"770665","Ms.","Nikki","J","Bricker","F","nikki.bricker@yahoo.com","Saul Bricker","Detra Bricker","Glasper","12/29/1995","08:40:38 PM","21.59","57","7/16/2017","Q3","H2","2017","7","July","Jul","16","Sunday","Sun","0.03","76202","0%","177-86-8087","236-336-7648","Ripplemead","Giles","Ripplemead","VA","24150","South","njbricker","iq^C:YN7-szp"
"445365","Hon.","Terry","J","Whisler","M","terry.whisler@hotmail.com","Ira Whisler","Shayne Whisler","Winchell","8/26/1973","03:57:18 AM","43.95","60","4/6/1998","Q2","H1","1998","4","April","Apr","6","Monday","Mon","19.32","50217","1%","281-15-4785","216-555-3958","Ripley","Brown","Ripley","OH","45167","Midwest","tjwhisler","1K~QF0TuDz?X"
"118477","Hon.","Steven","I","Penny","F","steven.penny@rediffmail.com","Loyd Penny","Ula Penny","Seiler","4/13/1993","04:34:25 PM","24.31","58","5/25/2015","Q2","H1","2015","5","May","May","25","Monday","Mon","2.18","123672","16%","619-87-1289","236-570-2629","Millwood","Clarke","Millwood","VA","22646","South","sipenny","W/YcVXu7_"
"189393","Mr.","Bob","R","Kelso","M","bob.kelso@gmail.com","Chong Kelso","Rachele Kelso","Krauss","10/11/1966","07:52:47 PM","50.83","86","12/27/1994","Q4","H2","1994","12","December","Dec","27","Tuesday","Tue","22.6","98243","16%","531-71-2117","212-276-3236","Barker","Niagara","Barker","NY","14012","Northeast","brkelso","SegYz5Of"
"763221","Mr.","Javier","L","Embrey","M","javier.embrey@hotmail.com","Julius Embrey","Shawanna Embrey","Mele","6/26/1983","10:39:23 PM","34.11","84","10/23/2011","Q4","H2","2011","10","October","Oct","23","Sunday","Sun","5.77","79755","24%","364-39-7242","303-798-8683","Colorado Springs","El Paso","Colorado Springs","CO","80916","West","jlembrey","j.2:lMcl\{2+eZI"
"192647","Mrs.","Crystal","S","Li","F","crystal.li@gmail.com","Kraig Li","Georgia Li","Lieb","1/9/1984","09:35:55 AM","33.57","48","4/29/2010","Q2","H1","2010","4","April","Apr","29","Thursday","Thu","7.25","41056","25%","560-99-5444","212-282-5068","New York City","New York","New York City","NY","10168","Northeast","csli","eS_t6F3O_"
"775585","Mrs.","Susan","G","Revell","F","susan.revell@outlook.com","Buster Revell","Darla Revell","Barge","4/20/1981","10:37:31 AM","36.3","45","1/21/2016","Q1","H1","2016","1","January","Jan","21","Thursday","Thu","1.52","122020","30%","364-39-7374","231-748-1632","Rockford","Kent","Rockford","MI","49341","Midwest","sgrevell","5sgP*a~%k<AAvw8"
"812665","Mrs.","Lesli","G","Dexter","F","lesli.dexter@shell.com","Gerard Dexter","Kimber Dexter","Osborne","5/11/1972","12:52:02 PM","45.24","51","8/5/2004","Q3","H2","2004","8","August","Aug","5","Thursday","Thu","12.99","171859","21%","408-99-4300","304-963-3052","Cedar Grove","Kanawha","Cedar Grove","WV","25039","South","lgdexter","BwCy]\T.A1++"
"164905","Ms.","Mayra","F","Carper","F","mayra.carper@yahoo.co.uk","Jamey Carper","Debi Carper","Ordonez","7/10/1962","05:17:14 AM","55.09","58","11/19/1985","Q4","H2","1985","11","November","Nov","19","Tuesday","Tue","31.71","185448","1%","423-67-5713","319-884-1266","Mallard","Palo Alto","Mallard","IA","50562","Midwest","mfcarper","nBFooE+?"
"258655","Mr.","Wilfredo","Z","Cho","M","wilfredo.cho@shaw.ca","Bud Cho","Linette Cho","Throckmorton","11/8/1960","04:29:52 PM","56.76","54","4/11/1992","Q2","H1","1992","4","April","Apr","11","Saturday","Sat","25.31","193436","4%","215-91-2233","205-307-5965","Birmingham","Jefferson","Birmingham","AL","35278","South","wzcho","ArX:4u01~"
"365617","Mr.","Darius","Y","Vanhook","M","darius.vanhook@gmail.com","Hai Vanhook","Tamra Vanhook","Luce","7/16/1984","07:53:12 PM","33.05","88","10/26/2012","Q4","H2","2012","10","October","Oct","26","Friday","Fri","4.76","67679","19%","375-37-8747","202-653-0015","Washington","Washington","Washington","DC","56944","South","dyvanhook","VGm\H_Z7"
"757541","Dr.","Normand","A","Sites","M","normand.sites@gmail.com","Salvador Sites","Luz Sites","Eggleston","1/5/1989","12:25:26 PM","28.58","51","4/14/2013","Q2","H1","2013","4","April","Apr","14","Sunday","Sun","4.29","83430","9%","694-16-3105","212-475-4401","Latham","Albany","Latham","NY","12110","Northeast","nasites","waTGSqG]o"
"599975","Hon.","Forrest","D","Burkes","M","forrest.burkes@charter.net","Renaldo Burkes","Dorene Burkes","Ison","10/30/1961","02:02:56 PM","55.78","82","12/4/2012","Q4","H2","2012","12","December","Dec","4","Tuesday","Tue","4.65","96650","23%","048-15-2511","209-466-4749","Fresno","Fresno","Fresno","CA","93780","West","fdburkes","0zz2Bmq_[1$Xu6"
"789729","Ms.","Hollis","T","Pardue","F","hollis.pardue@apple.com","Oswaldo Pardue","Catherina Pardue","Wethington","6/18/1972","07:14:02 AM","45.14","42","10/20/2007","Q4","H2","2007","10","October","Oct","20","Saturday","Sat","9.78","65044","23%","654-38-8185","215-836-3018","Beaverdale","Cambria","Beaverdale","PA","15921","Northeast","htpardue","0&L;yjZ_0$"
"960329","Mr.","Dan","N","Honea","M","dan.honea@yahoo.com","Grant Honea","America Honea","Allen","3/1/1965","03:52:18 PM","52.44","66","4/12/2013","Q2","H1","2013","4","April","Apr","12","Friday","Fri","4.3","126680","18%","657-36-1395","316-724-1350","Shawnee Mission","Johnson","Shawnee Mission","KS","66208","Midwest","dnhonea","e7iX6&Q%G"
"523779","Drs.","Shalanda","A","Dinh","F","shalanda.dinh@gmail.com","Marcelo Dinh","Ardell Dinh","Walczak","6/6/1992","07:47:27 PM","25.16","48","12/22/2014","Q4","H2","2014","12","December","Dec","22","Monday","Mon","2.6","105318","18%","011-94-2327","201-304-9154","Fair Lawn","Bergen","Fair Lawn","NJ","7410","Northeast","sadinh","da~gu\]<q"
"441013","Mr.","Scot","Z","Mccormack","M","scot.mccormack@hotmail.com","Ronnie Mccormack","Hannelore Mccormack","Candelaria","8/23/1963","11:59:32 AM","53.97","82","7/7/1995","Q3","H2","1995","7","July","Jul","7","Friday","Fri","22.07","108770","27%","091-02-4109","423-647-6254","Hermitage","Davidson","Hermitage","TN","37076","South","szmccormack","lk$dC:K*j<*q5{"
"366557","Prof.","Trey","T","Martine","M","trey.martine@gmail.com","Aaron Martine","Sherryl Martine","Trout","8/9/1984","07:56:36 AM","32.99","86","2/1/2013","Q1","H1","2013","2","February","Feb","1","Friday","Fri","4.49","110319","30%","369-39-5663","231-694-0762","Frankenmuth","Saginaw","Frankenmuth","MI","48734","Midwest","ttmartine","MZ]1eLj>/KHWuD0"
"628705","Mr.","Vicente","D","Correll","M","vicente.correll@hotmail.com","Zackary Correll","Noelia Correll","Gullett","8/7/1960","03:15:54 AM","57.01","50","3/11/1982","Q1","H1","1982","3","March","Mar","11","Thursday","Thu","35.41","74575","22%","657-36-0134","270-278-9076","Leitchfield","Grayson","Leitchfield","KY","42755","South","vdcorrell","9Q6[cTHR{u*/b"
"923001","Mr.","Marshall","I","Simonds","M","marshall.simonds@gmail.com","Agustin Simonds","Burma Simonds","Wentz","4/6/1973","08:20:03 PM","44.34","82","5/10/2013","Q2","H1","2013","5","May","May","10","Friday","Fri","4.22","84414","17%","629-31-4263","239-438-2199","Merritt Island","Brevard","Merritt Island","FL","32952","South","misimonds","8Dg3h{RX~"
"863627","Mr.","Ahmad","G","Olsen","M","ahmad.olsen@rediffmail.com","Numbers Olsen","Denna Olsen","Mcshane","11/10/1968","02:42:09 PM","48.75","84","12/15/2000","Q4","H2","2000","12","December","Dec","15","Friday","Fri","16.63","193132","20%","043-15-6127","229-909-4272","Dacula","Dacula","Dacula","GA","30211","South","agolsen","7i[$UaQf"
"960099","Hon.","Marybelle","T","Bixler","F","marybelle.bixler@cox.net","Val Bixler","Krissy Bixler","Griggs","10/15/1974","12:52:09 PM","42.81","45","1/20/2004","Q1","H1","2004","1","January","Jan","20","Tuesday","Tue","13.53","42283","2%","071-02-0207","385-934-3320","Manti","Sanpete","Manti","UT","84642","West","mtbixler","I%9u3~RT{"
"860081","Mr.","Wes","I","Lemay","M","wes.lemay@aol.com","Mack Lemay","Alvera Lemay","Alverez","9/7/1989","02:06:03 AM","27.91","67","6/6/2013","Q2","H1","2013","6","June","Jun","6","Thursday","Thu","4.15","118919","21%","611-87-7597","216-740-1910","Roundhead","Hardin","Roundhead","OH","43346","Midwest","wilemay","CA]F{#;-xT]"
"878737","Drs.","Catherin","V","Randel","F","catherin.randel@aol.com","Renaldo Randel","Euna Randel","Bertrand","2/8/1981","09:43:38 AM","36.49","52","7/29/2014","Q3","H2","2014","7","July","Jul","29","Tuesday","Tue","3","140109","23%","372-37-8363","270-882-2874","Rousseau","Breathitt","Rousseau","KY","41366","South","cvrandel","ph/2LPkwFPf.jk6"
"793459","Mrs.","Lucille","F","Funderburk","F","lucille.funderburk@aol.com","Ahmad Funderburk","Marinda Funderburk","Litchfield","2/7/1984","05:01:40 AM","33.49","45","1/11/2015","Q1","H1","2015","1","January","Jan","11","Sunday","Sun","2.55","59514","10%","083-02-4873","215-624-5117","New Wilmington","Lawrence","New Wilmington","PA","16172","Northeast","lffunderburk","5bq>mN?JJ:JYkw"
"168379","Mrs.","Fred","V","Mcdougald","F","fred.mcdougald@gmail.com","Malcolm Mcdougald","Wenona Mcdougald","Colon","11/18/1983","09:22:25 AM","33.72","47","6/14/2005","Q2","H1","2005","6","June","Jun","14","Tuesday","Tue","12.13","52732","17%","621-85-0462","252-259-5704","Charlotte","Mecklenburg","Charlotte","NC","28225","South","fvmcdougald","4mL@P%:jq[g.uK"
"537527","Mr.","Theo","M","Orlando","M","theo.orlando@gmail.com","Hector Orlando","Ha Orlando","Keil","5/24/1995","07:41:03 PM","22.19","53","6/7/2017","Q2","H1","2017","6","June","Jun","7","Wednesday","Wed","0.14","43573","4%","351-08-1169","808-849-1599","Honolulu","Honolulu","Honolulu","HI","96846","West","tmorlando","yR3iR0En}E2"
"638683","Mr.","Brady","K","Bethune","M","brady.bethune@outlook.com","Ronald Bethune","Jeannette Bethune","Holmberg","10/19/1992","01:06:55 AM","24.79","62","9/28/2014","Q3","H2","2014","9","September","Sep","28","Sunday","Sun","2.83","110483","12%","268-17-6780","236-308-1845","New Market","Shenandoah","New Market","VA","22844","South","bkbethune","o}kVgR<cjm/"
"537655","Ms.","Jetta","J","Kremer","F","jetta.kremer@yahoo.com","Will Kremer","Emmy Kremer","Foley","9/25/1993","02:28:33 PM","23.85","57","12/3/2015","Q4","H2","2015","12","December","Dec","3","Thursday","Thu","1.65","122718","23%","561-99-4052","314-508-4464","Myrtle","Oregon","Myrtle","MO","65778","Midwest","jjkremer","dVq~jbo}+DlXd"
"280167","Mr.","Eugene","M","Modica","M","eugene.modica@hotmail.com","Anthony Modica","Katharina Modica","Talamantes","3/15/1980","10:50:35 AM","37.39","51","9/12/2007","Q3","H2","2007","9","September","Sep","12","Wednesday","Wed","9.88","121565","3%","215-91-6623","603-420-4818","Washington","Sullivan","Washington","NH","3280","Northeast","emmodica","x:gx;;lmHeA"
"513105","Mr.","Duane","W","Semple","M","duane.semple@aol.com","Willy Semple","Deborah Semple","Hall","3/27/1961","01:28:58 AM","56.38","84","8/20/2008","Q3","H2","2008","8","August","Aug","20","Wednesday","Wed","8.94","41453","18%","536-71-2097","212-640-6201","Utica","Oneida","Utica","NY","13501","Northeast","dwsemple","8XeSHt&Z%YV"
"459853","Ms.","Troy","F","Salley","F","troy.salley@ntlworld.com","Steve Salley","Kelsie Salley","Ratchford","6/23/1996","04:47:48 PM","21.11","57","6/30/2017","Q2","H1","2017","6","June","Jun","30","Friday","Fri","0.08","67991","2%","752-09-1446","314-293-2962","Auxvasse","Callaway","Auxvasse","MO","65231","Midwest","tfsalley","IAq~!#RJ/9&BQ5S"
"182921","Prof.","Marion","M","Hutchison","M","marion.hutchison@hotmail.com","Brice Hutchison","Angele Hutchison","Crane","11/2/1964","04:42:21 PM","52.77","74","9/20/1996","Q3","H2","1996","9","September","Sep","20","Friday","Fri","20.87","99774","19%","520-61-1398","215-438-7383","Dickson City","Lackawanna","Dickson City","PA","18519","Northeast","mmhutchison","3-0awwHBX[A"
"415483","Ms.","Jamika","L","Soper","F","jamika.soper@yahoo.ca","Ahmed Soper","Reynalda Soper","Ecker","12/19/1990","01:23:50 PM","26.62","43","5/3/2012","Q2","H1","2012","5","May","May","3","Thursday","Thu","5.24","121420","26%","609-87-1142","480-220-7457","Phoenix","Maricopa","Phoenix","AZ","85034","West","jlsoper","4s<44>5u$t7@"
"264219","Ms.","Leighann","S","Minnich","F","leighann.minnich@microsoft.com","Boris Minnich","Alysia Minnich","Hazelton","1/2/1985","12:50:29 AM","32.59","49","9/26/2013","Q3","H2","2013","9","September","Sep","26","Thursday","Thu","3.84","100159","23%","396-33-9505","308-842-9129","Richfield","Sarpy","Richfield","NE","68054","Midwest","lsminnich","gh%B0#Z8cdk"
"377083","Mr.","Foster","T","Rosado","M","foster.rosado@gmail.com","Manuel Rosado","Jazmin Rosado","Partee","11/2/1964","02:53:28 PM","52.77","55","4/19/1998","Q2","H1","1998","4","April","Apr","19","Sunday","Sun","19.29","175173","21%","108-98-1024","480-470-7978","Blue","Greenlee","Blue","AZ","85922","West","ftrosado","7H@$@XJU!p6$z"
"633207","Drs.","Talisha","U","Hasty","F","talisha.hasty@yahoo.com","Lance Hasty","Alise Hasty","Kaminsky","8/12/1957","10:13:14 AM","60","46","12/12/2003","Q4","H2","2003","12","December","Dec","12","Friday","Fri","13.64","164654","19%","325-11-2047","319-982-3617","Bernard","Dubuque","Bernard","IA","52032","Midwest","tuhasty","5_NprcQv$"
"862967","Mr.","Brett","J","Clyburn","M","brett.clyburn@verizon.net","Pete Clyburn","Misty Clyburn","Jaques","12/12/1986","09:44:12 AM","30.65","82","11/2/2009","Q4","H2","2009","11","November","Nov","2","Monday","Mon","7.74","190112","19%","564-99-6978","225-568-0960","Baton Rouge","East Baton Rouge","Baton Rouge","LA","70826","South","bjclyburn","xJ+cM}l*L"
"160159","Ms.","Felipa","A","Gluck","F","felipa.gluck@hotmail.co.uk","Roscoe Gluck","Adele Gluck","Wieland","10/13/1961","12:06:38 AM","55.83","43","5/4/1994","Q2","H1","1994","5","May","May","4","Wednesday","Wed","23.25","136995","2%","416-67-9245","219-556-7933","Bloomingdale","Parke","Bloomingdale","IN","47832","Midwest","fagluck","xBy\CKvHzefh}"
"735685","Prof.","Shon","E","Quach","M","shon.quach@yahoo.com","Clemente Quach","Joella Quach","Peters","8/31/1989","11:04:50 AM","27.93","78","10/23/2015","Q4","H2","2015","10","October","Oct","23","Friday","Fri","1.76","130922","14%","523-99-5819","229-375-8514","Patterson","Pierce","Patterson","GA","31557","South","sequach","So!Uo8%:yY#"
"953835","Mr.","Willis","N","Still","M","willis.still@sbcglobal.net","Errol Still","Molly Still","Schuh","12/31/1992","08:52:45 PM","24.59","77","9/10/2016","Q3","H2","2016","9","September","Sep","10","Saturday","Sat","0.88","183178","14%","068-02-0725","216-937-0284","Farmer","Defiance","Farmer","OH","43520","Midwest","wnstill","sLT5v]T{XBsk?\V"
"151847","Drs.","Chanell","F","Twomey","F","chanell.twomey@gmail.com","Jody Twomey","Ruth Twomey","Goldsberry","9/21/1992","05:01:31 PM","24.87","56","10/4/2015","Q4","H2","2015","10","October","Oct","4","Sunday","Sun","1.82","48536","30%","379-37-0809","210-717-0325","Rankin","Upton","Rankin","TX","79778","South","cftwomey","IeZiZ*qwRp.Iqc:"
"192497","Mr.","Vincenzo","J","Pryor","M","vincenzo.pryor@hotmail.com","Noel Pryor","Kristine Pryor","Piatt","10/31/1958","11:42:23 PM","58.78","86","9/2/1981","Q3","H2","1981","9","September","Sep","2","Wednesday","Wed","35.93","43538","8%","343-11-8196","505-464-5529","Santa Fe","Santa Fe","Santa Fe","NM","87501","West","vjpryor","qi^:U0?n8^*."
"149487","Mr.","Alonzo","Y","Steiger","M","alonzo.steiger@earthlink.net","Ike Steiger","Chana Steiger","Mattingly","11/17/1971","12:10:53 PM","45.73","70","1/6/2005","Q1","H1","2005","1","January","Jan","6","Thursday","Thu","12.56","102740","15%","021-94-7217","210-371-7144","Austin","Travis","Austin","TX","78714","South","aysteiger","B$O?a!@DjL*"
"631069","Ms.","Shavonne","K","Sayers","F","shavonne.sayers@gmail.com","Gaston Sayers","Neomi Sayers","Daly","6/16/1993","03:34:53 AM","24.13","53","12/14/2016","Q4","H2","2016","12","December","Dec","14","Wednesday","Wed","0.62","81085","22%","455-99-2036","201-579-8489","East Rutherford","Bergen","East Rutherford","NJ","7073","Northeast","sksayers","rUGx;hF7$ncz"
"398277","Mr.","Greg","Z","Peachey","M","greg.peachey@gmail.com","Gerardo Peachey","Oretha Peachey","Cluff","1/12/1986","11:56:52 AM","31.56","80","8/27/2016","Q3","H2","2016","8","August","Aug","27","Saturday","Sat","0.92","121712","11%","107-98-5261","216-673-1636","Berkey","Lucas","Berkey","OH","43504","Midwest","gzpeachey","ri\]GpbnJW"
"254545","Mr.","Damon","V","Saito","M","damon.saito@bp.com","Solomon Saito","Cassidy Saito","Petry","1/2/1962","10:25:07 PM","55.61","63","3/20/1998","Q1","H1","1998","3","March","Mar","20","Friday","Fri","19.37","162979","2%","036-74-0881","479-947-3915","London","Pope","London","AR","72847","South","dvsaito","FQP$KGvABrSZM"
"978697","Mr.","Florencio","B","Biles","M","florencio.biles@gmail.com","Randal Biles","Dorethea Biles","Roth","2/20/1993","12:32:46 AM","24.45","62","12/18/2016","Q4","H2","2016","12","December","Dec","18","Sunday","Sun","0.61","77183","16%","585-99-6836","262-581-1603","Mondovi","Buffalo","Mondovi","WI","54755","Midwest","fbbiles","Jb5lrRxM"
"186873","Mr.","Rickie","W","Mckay","M","rickie.mckay@hotmail.com","Galen Mckay","Bulah Mckay","Lizotte","12/6/1991","03:44:24 AM","25.66","70","7/12/2013","Q3","H2","2013","7","July","Jul","12","Friday","Fri","4.05","66100","10%","771-02-3809","423-617-7573","Hornbeak","Obion","Hornbeak","TN","38232","South","rwmckay","Hn@^A~]t"
"677107","Mr.","Rolf","V","Maze","M","rolf.maze@sbcglobal.net","Tracy Maze","Sallie Maze","Mckenna","2/4/1988","01:17:47 PM","29.5","57","10/4/2012","Q4","H2","2012","10","October","Oct","4","Thursday","Thu","4.82","192869","28%","625-85-8856","203-799-0298","Bristol","Hartford","Bristol","CT","6010","Northeast","rvmaze","3mpwhD2b%#"
"143737","Hon.","Marco","R","Bills","M","marco.bills@yahoo.ca","Kendall Bills","Renea Bills","Pardo","11/8/1993","08:17:33 PM","23.73","66","12/18/2016","Q4","H2","2016","12","December","Dec","18","Sunday","Sun","0.61","145407","1%","019-94-2540","207-997-3066","Kents Hill","Kennebec","Kents Hill","ME","4349","Northeast","mrbills","9lcPn*;f0hz"
"703551","Hon.","Deanna","K","Currey","F","deanna.currey@bp.com","Micah Currey","Karlene Currey","Royce","1/8/1974","02:49:52 PM","43.58","50","5/14/2016","Q2","H1","2016","5","May","May","14","Saturday","Sat","1.21","46729","1%","124-98-4932","215-571-4613","Wilkes Barre","Luzerne","Wilkes Barre","PA","18768","Northeast","dkcurrey","NG_AXkBF@Ts4"
"758197","Mr.","Jasper","Q","Higgs","M","jasper.higgs@yahoo.com","Florentino Higgs","Erma Higgs","Sweeny","12/19/1980","08:16:55 AM","36.63","86","12/20/2011","Q4","H2","2011","12","December","Dec","20","Tuesday","Tue","5.61","108704","2%","123-98-1530","603-204-3589","Winnisquam","Belknap","Winnisquam","NH","3289","Northeast","jqhiggs","gBbF8Of|~r"
"274275","Prof.","Isaias","F","Gale","M","isaias.gale@sbcglobal.net","Eldon Gale","Bethanie Gale","Haddad","4/27/1992","01:06:16 AM","25.27","65","11/23/2013","Q4","H2","2013","11","November","Nov","23","Saturday","Sat","3.68","104431","2%","466-99-4690","239-220-7672","Cape Coral","Lee","Cape Coral","FL","33914","South","ifgale","K/WG/ALqH2[\s{"
"423353","Ms.","Antionette","M","Terry","F","antionette.terry@yahoo.com","Adolfo Terry","Leann Terry","Adames","11/15/1963","11:19:00 AM","53.74","48","7/17/2009","Q3","H2","2009","7","July","Jul","17","Friday","Fri","8.04","186148","15%","129-98-2107","225-744-7786","Lafayette","Lafayette","Lafayette","LA","70593","South","amterry","WDh&M+~|yACu_"
"241035","Ms.","Lizette","W","Jenks","F","lizette.jenks@gmail.com","Gaylord Jenks","Rosenda Jenks","Ensor","6/18/1984","02:33:47 AM","33.13","57","4/17/2011","Q2","H1","2011","4","April","Apr","17","Sunday","Sun","6.28","42402","6%","439-99-1070","240-737-5038","Dameron","St. Mary's","Dameron","MD","20628","South","lwjenks","7-0p?1k.-NG"
"372315","Hon.","Carson","P","Christner","M","carson.christner@gmail.com","Vince Christner","Magdalen Christner","Schneider","10/5/1958","12:12:07 AM","58.85","73","9/6/1984","Q3","H2","1984","9","September","Sep","6","Thursday","Thu","32.91","103162","3%","398-31-3524","307-545-8148","Casper","Natrona","Casper","WY","82601","West","cpchristner","GK|\!vO@14p"
"977421","Mr.","Zackary","H","Zumwalt","M","zackary.zumwalt@shell.com","Trey Zumwalt","Jeanne Zumwalt","Buchholz","2/25/1973","07:19:50 PM","44.45","53","12/21/2002","Q4","H2","2002","12","December","Dec","21","Saturday","Sat","14.61","177521","29%","307-37-6167","208-571-3982","Troy","Latah","Troy","ID","83871","West","zhzumwalt","Vtx2b3[5<<~"
"713335","Ms.","Raelene","Q","Badgett","F","raelene.badgett@aol.com","Felix Badgett","Berta Badgett","Watanabe","9/7/1980","10:15:12 PM","36.91","56","7/28/2012","Q3","H2","2012","7","July","Jul","28","Saturday","Sat","5","106147","26%","565-99-3258","212-975-7466","Cohoes","Albany","Cohoes","NY","12047","Northeast","rqbadgett","KV$2TE&St"
"427631","Mr.","Carol","A","Otte","M","carol.otte@verizon.net","Marlin Otte","Jonna Otte","Corrigan","1/10/1982","07:22:37 AM","35.57","90","1/21/2015","Q1","H1","2015","1","January","Jan","21","Wednesday","Wed","2.52","196234","13%","673-48-9315","209-212-3636","Sunnyvale","Santa Clara","Sunnyvale","CA","94085","West","caotte","9BZwoF|&bdU"
"240851","Hon.","Sergio","T","Harp","M","sergio.harp@yahoo.com","Lindsay Harp","Georgiana Harp","Sessoms","3/21/1961","04:21:23 AM","56.39","87","5/19/2013","Q2","H1","2013","5","May","May","19","Sunday","Sun","4.19","168073","4%","452-99-8981","215-441-0520","Laporte","Sullivan","Laporte","PA","18626","Northeast","stharp","Uu/X^dsao!["
"766199","Mrs.","Concha","F","Coleman","F","concha.coleman@outlook.com","Alva Coleman","Adina Coleman","Layton","4/1/1965","05:49:42 AM","52.36","54","4/26/2014","Q2","H1","2014","4","April","Apr","26","Saturday","Sat","3.26","76258","5%","142-23-7312","316-437-1080","Shawnee Mission","Johnson","Shawnee Mission","KS","66204","Midwest","cfcoleman","4-yvQeOhhm"
"795135","Drs.","Liliana","L","Zendejas","F","liliana.zendejas@btinternet.com","Edward Zendejas","Lillia Zendejas","Spearman","11/24/1988","12:43:24 AM","28.69","49","10/19/2011","Q4","H2","2011","10","October","Oct","19","Wednesday","Wed","5.78","190598","9%","461-99-9357","209-745-7742","Homeland","Riverside","Homeland","CA","92548","West","llzendejas","T%2mI23QMONBKK"
"599013","Hon.","Russel","K","Presley","M","russel.presley@sbcglobal.net","Deshawn Presley","Staci Presley","East","3/9/1958","07:28:27 AM","59.43","85","8/9/2016","Q3","H2","2016","8","August","Aug","9","Tuesday","Tue","0.97","140081","10%","421-67-1213","209-798-1074","Yermo","San Bernardino","Yermo","CA","92398","West","rkpresley","Bnzs/+EvN"
"439129","Mr.","Edmond","J","Harner","M","edmond.harner@hotmail.com","Orlando Harner","Annett Harner","Noll","7/23/1986","09:33:15 AM","31.04","50","2/28/2008","Q1","H1","2008","2","February","Feb","28","Thursday","Thu","9.42","122776","19%","724-28-8385","209-719-9564","Pomona","Los Angeles","Pomona","CA","91768","West","ejharner","V2j219p2n4>V"
"280251","Ms.","Jimmy","Q","Appel","F","jimmy.appel@gmail.com","Erwin Appel","Winnifred Appel","Eubank","4/10/1992","02:46:20 PM","25.32","60","4/18/2014","Q2","H1","2014","4","April","Apr","18","Friday","Fri","3.28","181747","13%","603-87-7784","219-734-3197","Roann","Wabash","Roann","IN","46974","Midwest","jqappel","7:dCO|^u"
"537429","Hon.","Ramiro","Y","Lester","M","ramiro.lester@cox.net","Rey Lester","Kati Lester","Braddock","5/9/1962","05:05:25 AM","55.26","77","9/30/1995","Q3","H2","1995","9","September","Sep","30","Saturday","Sat","21.84","195334","23%","101-02-1102","240-420-5742","Sudlersville","Queen Anne's","Sudlersville","MD","21668","South","rylester","t+q&_cEi9S3I"
